shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
shapes_295_1,26.16799,127.78637,3220001
shapes_295_1,26.16802,127.78607,3220002
shapes_295_1,26.16804,127.78592,3220003
shapes_295_1,26.16806,127.78564,3220004
shapes_295_1,26.1681,127.78544,3220005
shapes_295_1,26.16828,127.78496,3220006
shapes_295_1,26.16866,127.78417,3220007
shapes_295_1,26.16904,127.78338,3220008
shapes_295_1,26.16913,127.78319,3220009
shapes_295_1,26.16949,127.78246,3220010
shapes_295_1,26.1695,127.78242,3220011
shapes_295_1,26.16975,127.78191,3220012
shapes_295_1,26.16975,127.78191,3230001
shapes_295_1,26.16995,127.7815,3230002
shapes_295_1,26.17064,127.78008,3230003
shapes_295_1,26.17124,127.77885,3230004
shapes_295_1,26.1716,127.77809,3230005
shapes_295_1,26.17182,127.77761,3230006
shapes_295_1,26.17182,127.77761,3240001
shapes_295_1,26.1719,127.77746,3240002
shapes_295_1,26.17251,127.77627,3240003
shapes_295_1,26.17378,127.77439,3240004
shapes_295_1,26.17416,127.77393,3240005
shapes_295_1,26.17431,127.77383,3240006
shapes_295_1,26.17425,127.77372,3240007
shapes_295_1,26.17394,127.77357,3240008
shapes_295_1,26.17182,127.77761,3250001
shapes_295_1,26.1719,127.77746,3250002
shapes_295_1,26.17251,127.77627,3250003
shapes_295_1,26.17378,127.77439,3250004
shapes_295_1,26.17416,127.77393,3250005
shapes_295_1,26.17431,127.77383,3250006
shapes_295_1,26.17425,127.77372,3250007
shapes_295_1,26.17394,127.77357,3250008
shapes_295_1,26.173985,127.774148,3260001
shapes_295_1,26.174292413790443,127.77382850646974,3260002
shapes_295_1,26.174976046810496,127.7737855911255,3260003
shapes_295_1,26.17620850184412,127.77375340461732,3260004
shapes_295_1,26.17660326984162,127.77376413345338,3260005
shapes_295_1,26.176969151182043,127.7738392353058,3260006
shapes_295_1,26.17394,127.77357,3270001
shapes_295_1,26.17425,127.77372,3270002
shapes_295_1,26.17431,127.77383,3270003
shapes_295_1,26.17447,127.77383,3270004
shapes_295_1,26.1755,127.77378,3270005
shapes_295_1,26.17581,127.77379,3270006
shapes_295_1,26.17658,127.77379,3270007
shapes_295_1,26.17691,127.77385,3270008
shapes_295_1,26.17697,127.77386,3270009
shapes_295_1,26.173985,127.774148,3280001
shapes_295_1,26.174292413790443,127.77382850646974,3280002
shapes_295_1,26.174976046810496,127.7737855911255,3280003
shapes_295_1,26.17620850184412,127.77375340461732,3280004
shapes_295_1,26.17660326984162,127.77376413345338,3280005
shapes_295_1,26.176969151182043,127.7738392353058,3280006
shapes_295_1,26.17719,127.77392,3290001
shapes_295_1,26.17752,127.77401,3290002
shapes_295_1,26.1776,127.77404,3290003
shapes_295_1,26.17901,127.77441,3290004
shapes_295_1,26.1791,127.77443,3290005
shapes_295_1,26.18056,127.77484,3290006
shapes_295_1,26.17697,127.77386,3300001
shapes_295_1,26.17752,127.77401,3300002
shapes_295_1,26.1776,127.77404,3300003
shapes_295_1,26.17901,127.77441,3300004
shapes_295_1,26.1791,127.77443,3300005
shapes_295_1,26.18067,127.77487,3300006
shapes_295_1,26.18067,127.77487,3310001
shapes_295_1,26.18081,127.7749,3310002
shapes_295_1,26.18084,127.77492,3310003
shapes_295_1,26.18205,127.77523,3310004
shapes_295_1,26.18216,127.7752,3310005
shapes_295_1,26.18229,127.77512,3310006
shapes_295_1,26.18234,127.77507,3310007
shapes_295_1,26.18243,127.775,3310008
shapes_295_1,26.18056,127.77484,3320001
shapes_295_1,26.18081,127.7749,3320002
shapes_295_1,26.18084,127.77492,3320003
shapes_295_1,26.18205,127.77523,3320004
shapes_295_1,26.18216,127.7752,3320005
shapes_295_1,26.18226,127.77514,3320006
shapes_295_1,26.182442,127.775011,3330001
shapes_295_1,26.182909748009898,127.77455806732179,3330002
shapes_295_1,26.183564446800222,127.77430057525636,3330003
shapes_295_1,26.18226,127.77514,3340001
shapes_295_1,26.18229,127.77512,3340002
shapes_295_1,26.18234,127.77507,3340003
shapes_295_1,26.18279,127.77469,3340004
shapes_295_1,26.18314,127.77448,3340005
shapes_295_1,26.18369,127.77434,3340006
shapes_295_1,26.18359,127.77437,3350001
shapes_295_1,26.18386,127.7743,3350002
shapes_295_1,26.18391,127.77429,3350003
shapes_295_1,26.18423,127.77425,3350004
shapes_295_1,26.18464,127.77414,3350005
shapes_295_1,26.18499,127.77401,3350006
shapes_295_1,26.18527,127.77396,3350007
shapes_295_1,26.18584,127.77389,3350008
shapes_295_1,26.18623,127.77381,3350009
shapes_295_1,26.18647,127.77373,3350010
shapes_295_1,26.18673,127.77359,3350011
shapes_295_1,26.18692,127.77346,3350012
shapes_295_1,26.18766,127.77291,3350013
shapes_295_1,26.18832,127.7724,3350014
shapes_295_1,26.18895,127.77193,3350015
shapes_295_1,26.18895,127.77193,3360001
shapes_295_1,26.1891,127.77182,3360002
shapes_295_1,26.18951,127.77149,3360003
shapes_295_1,26.18993,127.77109,3360004
shapes_295_1,26.1905,127.77056,3360005
shapes_295_1,26.19103,127.77004,3360006
shapes_295_1,26.1912,127.76987,3360007
shapes_295_1,26.19156,127.76953,3360008
shapes_295_1,26.19211,127.769,3360009
shapes_295_1,26.19211,127.769,3370001
shapes_295_1,26.19231,127.7688,3370002
shapes_295_1,26.19281,127.76837,3370003
shapes_295_1,26.19304,127.76821,3370004
shapes_295_1,26.19328,127.76811,3370005
shapes_295_1,26.19354,127.76803,3370006
shapes_295_1,26.19368,127.76801,3370007
shapes_295_1,26.19387,127.768,3370008
shapes_295_1,26.19399,127.768,3370009
shapes_295_1,26.1941,127.76801,3370010
shapes_295_1,26.19432,127.76803,3370011
shapes_295_1,26.19509,127.76809,3370012
shapes_295_1,26.19543,127.76811,3370013
shapes_295_1,26.19569,127.76809,3370014
shapes_295_1,26.19573,127.76809,3370015
shapes_295_1,26.19594,127.76805,3370016
shapes_295_1,26.19622,127.76795,3370017
shapes_295_1,26.19637,127.76788,3370018
shapes_295_1,26.19637,127.76788,3380001
shapes_295_1,26.19648,127.76783,3380002
shapes_295_1,26.19671,127.76767,3380003
shapes_295_1,26.19701,127.7674,3380004
shapes_295_1,26.19757,127.76686,3380005
shapes_295_1,26.19809,127.76631,3380006
shapes_295_1,26.19828,127.76612,3380007
shapes_295_1,26.19828,127.76612,3390001
shapes_295_1,26.1984,127.76601,3390002
shapes_295_1,26.19892,127.76549,3390003
shapes_295_1,26.19925,127.76514,3390004
shapes_295_1,26.19945,127.7649,3390005
shapes_295_1,26.19958,127.76471,3390006
shapes_295_1,26.1997,127.76451,3390007
shapes_295_1,26.19976,127.76435,3390008
shapes_295_1,26.19976,127.76435,3400001
shapes_295_1,26.19977,127.76434,3400002
shapes_295_1,26.19987,127.76404,3400003
shapes_295_1,26.19993,127.7638,3400004
shapes_295_1,26.19997,127.76342,3400005
shapes_295_1,26.19998,127.76304,3400006
shapes_295_1,26.19998,127.76302,3400007
shapes_295_1,26.19999,127.76245,3400008
shapes_295_1,26.19999,127.7623,3400009
shapes_295_1,26.19999,127.7623,3410001
shapes_295_1,26.19999,127.76213,3410002
shapes_295_1,26.20001,127.76154,3410003
shapes_295_1,26.20001,127.76054,3410004
shapes_295_1,26.20001,127.76044,3410005
shapes_295_1,26.20002,127.76019,3410006
shapes_295_1,26.20006,127.75976,3410007
shapes_295_1,26.20006,127.75962,3410008
shapes_295_1,26.2001,127.75933,3410009
shapes_295_1,26.20013,127.75913,3410010
shapes_295_1,26.20013,127.75913,3410011
shapes_295_1,26.20013,127.75913,3420001
shapes_295_1,26.2002,127.75872,3420002
shapes_295_1,26.20026,127.75848,3420003
shapes_295_1,26.20046,127.75774,3420004
shapes_295_1,26.20054,127.75754,3420005
shapes_295_1,26.2007,127.75709,3420006
shapes_295_1,26.2008,127.75681,3420007
shapes_295_1,26.2008,127.75681,3430001
shapes_295_1,26.20091,127.75653,3430002
shapes_295_1,26.20131,127.75546,3430003
shapes_295_1,26.20144,127.75507,3430004
shapes_295_1,26.20152,127.75483,3430005
shapes_295_1,26.20153,127.75481,3430006
shapes_295_1,26.20159,127.75448,3430007
shapes_295_1,26.20162,127.75413,3430008
shapes_295_1,26.20162,127.754,3430009
shapes_295_1,26.20159,127.75354,3430010
shapes_295_1,26.20159,127.75354,3440001
shapes_295_1,26.20158,127.75327,3440002
shapes_295_1,26.20153,127.75309,3440003
shapes_295_1,26.2015,127.75301,3440004
shapes_295_1,26.2014,127.75281,3440005
shapes_295_1,26.20131,127.75272,3440006
shapes_295_1,26.2009,127.75234,3440007
shapes_295_1,26.20067,127.75211,3440008
shapes_295_1,26.20039,127.75181,3440009
shapes_295_1,26.20024,127.75154,3440010
shapes_295_1,26.20017,127.75129,3440011
shapes_295_1,26.20011,127.75091,3440012
shapes_295_1,26.20004,127.75048,3440013
shapes_295_1,26.2,127.75017,3440014
shapes_295_1,26.2,127.75017,3450001
shapes_295_1,26.19993,127.74968,3450002
shapes_295_1,26.19984,127.74901,3450003
shapes_295_1,26.19989,127.74844,3450004
shapes_295_1,26.20011,127.74715,3450005
shapes_295_1,26.20023,127.7465,3450006
shapes_295_1,26.20027,127.74629,3450007
shapes_295_1,26.20027,127.74629,3460001
shapes_295_1,26.20035,127.74587,3460002
shapes_295_1,26.20037,127.74576,3460003
shapes_295_1,26.20055,127.74491,3460004
shapes_295_1,26.20066,127.74433,3460005
shapes_295_1,26.20071,127.74409,3460006
shapes_295_1,26.20072,127.74402,3460007
shapes_295_1,26.20072,127.74402,3470001
shapes_295_1,26.20082,127.74347,3470002
shapes_295_1,26.20081,127.74328,3470003
shapes_295_1,26.20078,127.74271,3470004
shapes_295_1,26.20059,127.7414,3470005
shapes_295_1,26.20039,127.74027,3470006
shapes_295_1,26.20036,127.74005,3470007
shapes_295_1,26.20036,127.74005,3480001
shapes_295_1,26.20028,127.73964,3480002
shapes_295_1,26.20025,127.73938,3480003
shapes_295_1,26.20018,127.73903,3480004
shapes_295_1,26.20016,127.73896,3480005
shapes_295_1,26.20009,127.73869,3480006
shapes_295_1,26.19995,127.73839,3480007
shapes_295_1,26.19943,127.73758,3480008
shapes_295_1,26.19913,127.73715,3480009
shapes_295_1,26.19884,127.7367,3480010
shapes_295_1,26.19877,127.7366,3480011
shapes_295_1,26.19868,127.73641,3480012
shapes_295_1,26.19868,127.73641,3490001
shapes_295_1,26.19864,127.73634,3490002
shapes_295_1,26.19854,127.73606,3490003
shapes_295_1,26.19839,127.73551,3490004
shapes_295_1,26.19798,127.73383,3490005
shapes_295_1,26.19788,127.73349,3490006
shapes_295_1,26.19777,127.73325,3490007
shapes_295_1,26.19754,127.73291,3490008
shapes_295_1,26.1974,127.7327,3490009
shapes_295_1,26.1974,127.7327,3500001
shapes_295_1,26.19656,127.73146,3500002
shapes_295_1,26.19644,127.73125,3500003
shapes_295_1,26.19636,127.73102,3500004
shapes_295_1,26.19631,127.73087,3500005
shapes_295_1,26.19628,127.73075,3500006
shapes_295_1,26.19605,127.72973,3500007
shapes_295_1,26.19582,127.72867,3500008
shapes_295_1,26.19574,127.72827,3500009
shapes_295_1,26.19559,127.72752,3500010
shapes_295_1,26.19559,127.72752,3510001
shapes_295_1,26.1955,127.72708,3510002
shapes_295_1,26.19545,127.72689,3510003
shapes_295_1,26.19543,127.72664,3510004
shapes_295_1,26.19544,127.72642,3510005
shapes_295_1,26.19552,127.72577,3510006
shapes_295_1,26.1956,127.72511,3510007
shapes_295_1,26.19562,127.72495,3510008
shapes_295_1,26.19561,127.7247,3510009
shapes_295_1,26.19559,127.72445,3510010
shapes_295_1,26.19554,127.72426,3510011
shapes_295_1,26.19534,127.72371,3510012
shapes_295_1,26.19529,127.72355,3510013
shapes_295_1,26.19525,127.72342,3510014
shapes_295_1,26.19522,127.72331,3510015
shapes_295_1,26.19521,127.723,3510016
shapes_295_1,26.19522,127.72282,3510017
shapes_295_1,26.1953,127.72233,3510018
shapes_295_1,26.1953,127.72233,3520001
shapes_295_1,26.1953,127.72233,3520002
shapes_295_1,26.19536,127.72193,3520003
shapes_295_1,26.19543,127.72153,3520004
shapes_295_1,26.1955,127.72108,3520005
shapes_295_1,26.19567,127.72002,3520006
shapes_295_1,26.19576,127.7195,3520007
shapes_295_1,26.19583,127.71928,3520008
shapes_295_1,26.196,127.71865,3520009
shapes_295_1,26.19605,127.7185,3520010
shapes_295_1,26.19612,127.71836,3520011
shapes_295_1,26.19622,127.71822,3520012
shapes_295_1,26.19636,127.71808,3520013
shapes_295_1,26.19719,127.7174,3520014
shapes_295_1,26.19741,127.71718,3520015
shapes_295_1,26.19753,127.71703,3520016
shapes_295_1,26.19763,127.71687,3520017
shapes_295_1,26.19773,127.71667,3520018
shapes_295_1,26.19784,127.7164,3520019
shapes_295_1,26.1979,127.71622,3520020
shapes_295_1,26.19796,127.71587,3520021
shapes_295_1,26.19796,127.71587,3530001
shapes_295_1,26.19802,127.71559,3530002
shapes_295_1,26.19814,127.71492,3530003
shapes_295_1,26.19818,127.71474,3530004
shapes_295_1,26.19824,127.71445,3530005
shapes_295_1,26.19826,127.71428,3530006
shapes_295_1,26.19827,127.71423,3530007
shapes_295_1,26.19829,127.71402,3530008
shapes_295_1,26.1983,127.71381,3530009
shapes_295_1,26.1983,127.71357,3530010
shapes_295_1,26.1983,127.71334,3530011
shapes_295_1,26.19822,127.71275,3530012
shapes_295_1,26.19816,127.71243,3530013
shapes_295_1,26.19808,127.71191,3530014
shapes_295_1,26.19803,127.71155,3530015
shapes_295_1,26.198,127.71138,3530016
shapes_295_1,26.19791,127.71074,3530017
shapes_295_1,26.19787,127.71046,3530018
shapes_295_1,26.1978,127.71009,3530019
shapes_295_1,26.1978,127.71009,3540001
shapes_295_1,26.19778,127.70994,3540002
shapes_295_1,26.19774,127.70973,3540003
shapes_295_1,26.19769,127.70943,3540004
shapes_295_1,26.19767,127.70935,3540005
shapes_295_1,26.19759,127.7088,3540006
shapes_295_1,26.19744,127.70782,3540007
shapes_295_1,26.19737,127.70751,3540008
shapes_295_1,26.19732,127.7073,3540009
shapes_295_1,26.19722,127.70701,3540010
shapes_295_1,26.1971,127.70675,3540011
shapes_295_1,26.19683,127.70625,3540012
shapes_295_1,26.19678,127.70617,3540013
shapes_295_1,26.19613,127.70493,3540014
shapes_295_1,26.19606,127.70479,3540015
shapes_295_1,26.19598,127.70464,3540016
shapes_295_1,26.19582,127.70432,3540017
shapes_295_1,26.19576,127.70418,3540018
shapes_295_1,26.19574,127.70414,3540019
shapes_295_1,26.19567,127.70392,3540020
shapes_295_1,26.19564,127.70377,3540021
shapes_295_1,26.19564,127.70377,3550001
shapes_295_1,26.19561,127.70365,3550002
shapes_295_1,26.19559,127.70345,3550003
shapes_295_1,26.19558,127.70308,3550004
shapes_295_1,26.19557,127.70298,3550005
shapes_295_1,26.19559,127.70232,3550006
shapes_295_1,26.19558,127.70224,3550007
shapes_295_1,26.19561,127.70197,3550008
shapes_295_1,26.19564,127.70168,3550009
shapes_295_1,26.1957,127.70126,3550010
shapes_295_1,26.19579,127.70088,3550011
shapes_295_1,26.19579,127.70088,3560001
shapes_295_1,26.19594,127.70021,3560002
shapes_295_1,26.196,127.69992,3560003
shapes_295_1,26.19601,127.69987,3560004
shapes_295_1,26.19628,127.69867,3560005
shapes_295_1,26.19641,127.69793,3560006
shapes_295_1,26.19652,127.69756,3560007
shapes_295_1,26.19654,127.69725,3560008
shapes_295_1,26.19654,127.69697,3560009
shapes_295_1,26.19652,127.69676,3560010
shapes_295_1,26.19642,127.69637,3560011
shapes_295_1,26.19631,127.69596,3560012
shapes_295_1,26.19624,127.69573,3560013
shapes_295_1,26.19616,127.69548,3560014
shapes_295_1,26.19598,127.69502,3560015
shapes_295_1,26.1959,127.69481,3560016
shapes_295_1,26.19572,127.6943,3560017
shapes_295_1,26.19571,127.69424,3560018
shapes_295_1,26.19571,127.69424,3570001
shapes_295_1,26.19565,127.69373,3570002
shapes_295_1,26.19565,127.69324,3570003
shapes_295_1,26.19568,127.69287,3570004
shapes_295_1,26.19572,127.69261,3570005
shapes_295_1,26.19577,127.69239,3570006
shapes_295_1,26.19579,127.69225,3570007
shapes_295_1,26.19587,127.69202,3570008
shapes_295_1,26.19601,127.69174,3570009
shapes_295_1,26.1961,127.69157,3570010
shapes_295_1,26.1964,127.69113,3570011
shapes_295_1,26.1964,127.69113,3580001
shapes_295_1,26.19652,127.69095,3580002
shapes_295_1,26.19705,127.69019,3580003
shapes_295_1,26.19785,127.68914,3580004
shapes_295_1,26.1989,127.68787,3580005
shapes_295_1,26.19936,127.68726,3580006
shapes_295_1,26.19947,127.68707,3580007
shapes_295_1,26.19955,127.68691,3580008
shapes_295_1,26.19955,127.68691,3590001
shapes_295_1,26.19956,127.68688,3590002
shapes_295_1,26.19967,127.68659,3590003
shapes_295_1,26.19974,127.68634,3590004
shapes_295_1,26.19981,127.68615,3590005
shapes_295_1,26.19989,127.68599,3590006
shapes_295_1,26.2002,127.68565,3590007
shapes_295_1,26.20045,127.68548,3590008
shapes_295_1,26.20125,127.68497,3590009
shapes_295_1,26.20166,127.68477,3590010
shapes_295_1,26.2018,127.68472,3590011
shapes_295_1,26.20192,127.68464,3590012
shapes_295_1,26.20204,127.68454,3590013
shapes_295_1,26.20223,127.68434,3590014
shapes_295_1,26.20223,127.68449,3590015
shapes_295_1,26.2022,127.6847,3590016
shapes_295_1,26.20215,127.68503,3590017
shapes_295_1,26.20203,127.68579,3590018
shapes_295_1,26.20194,127.68654,3590019
shapes_295_1,26.20206,127.6869,3590020
shapes_295_1,26.20212,127.68711,3590021
shapes_295_1,26.20226,127.68747,3590022
shapes_295_1,26.20235,127.68767,3590023
shapes_295_1,26.20246,127.68788,3590024
shapes_295_1,26.20261,127.68811,3590025
shapes_295_1,26.20268,127.68821,3590026
shapes_295_1,26.20273,127.68815,3590027
shapes_295_1,26.20275,127.68813,3590028
shapes_295_1,26.20275,127.68813,3600001
shapes_295_1,26.20273,127.68815,3600002
shapes_295_1,26.20268,127.68821,3600003
shapes_295_1,26.2029,127.68844,3600004
shapes_295_1,26.20321,127.68869,3600005
shapes_295_1,26.2039,127.68924,3600006
shapes_295_1,26.20431,127.68952,3600007
shapes_295_1,26.20452,127.68963,3600008
shapes_295_1,26.20452,127.68963,3610001
shapes_295_1,26.20474,127.68975,3610002
shapes_295_1,26.20516,127.68996,3610003
shapes_295_1,26.20662,127.69066,3610004
shapes_295_1,26.20662,127.69066,3620001
shapes_295_1,26.20696,127.69083,3620002
shapes_295_1,26.20723,127.69096,3620003
shapes_295_1,26.20746,127.69109,3620004
shapes_295_1,26.20772,127.69123,3620005
shapes_295_1,26.20798785916311,127.691388130188,3620006
shapes_295_1,26.20836,127.69051,3620007
shapes_295_1,26.20844,127.69035,3620008
shapes_295_1,26.20849,127.69023,3620009
shapes_295_1,26.20855,127.69013,3620010
shapes_295_1,26.20859,127.69009,3620011
shapes_295_1,26.20866,127.69003,3620012
shapes_295_1,26.20934,127.6896,3620013
shapes_295_1,26.2096,127.68945,3620014
shapes_295_1,26.21024,127.68906,3620015
shapes_295_1,26.21086,127.68867,3620016
shapes_295_1,26.21122,127.68848,3620017
shapes_295_1,26.21128,127.68843,3620018
shapes_295_1,26.21136,127.68836,3620019
shapes_295_1,26.21149,127.68824,3620020
shapes_295_1,26.21146,127.6881,3620021
shapes_295_1,26.21146,127.6881,3630001
shapes_295_1,26.21145,127.68808,3630002
shapes_295_1,26.21143,127.68799,3630003
shapes_295_1,26.21136,127.6877,3630004
shapes_295_1,26.21115,127.68685,3630005
shapes_295_1,26.21093,127.68582,3630006
shapes_295_1,26.21086,127.68561,3630007
shapes_295_1,26.21079,127.68538,3630008
shapes_295_1,26.21075,127.68514,3630009
shapes_295_1,26.21075,127.68499,3630010
shapes_295_1,26.21075,127.68488,3630011
shapes_295_1,26.21075,127.68469,3630012
shapes_295_1,26.21075,127.68469,3640001
shapes_295_1,26.21075,127.68448,3640002
shapes_295_1,26.21075,127.68438,3640003
shapes_295_1,26.21076,127.68427,3640004
shapes_295_1,26.21076,127.68416,3640005
shapes_295_1,26.21076,127.68399,3640006
shapes_295_1,26.21078,127.68313,3640007
shapes_295_1,26.21078,127.68286,3640008
shapes_295_1,26.2108,127.68226,3640009
shapes_295_1,26.21081,127.68163,3640010
shapes_295_1,26.21081,127.6813,3640011
shapes_295_1,26.21081,127.68106,3640012
shapes_295_1,26.21081,127.68106,3650001
shapes_295_1,26.21081,127.68068,3650002
shapes_295_1,26.2107,127.68005,3650003
shapes_295_1,26.21057,127.67927,3650004
shapes_295_1,26.21054,127.67911,3650005
shapes_295_1,26.21053,127.67905,3650006
shapes_295_1,26.21053,127.67905,3660001
shapes_295_1,26.21045,127.67864,3660002
shapes_295_1,26.21034136241138,127.67804682254793,3660003
shapes_295_1,26.210461683384654,127.67777860164644,3660004
shapes_295_1,26.21072,127.6777,3660005
shapes_295_1,26.21087,127.67763,3660006
shapes_295_1,26.21119,127.6774,3660007
shapes_295_1,26.21151,127.67715,3660008
shapes_295_1,26.21157,127.67711,3660009
shapes_296_1,26.211414621099195,127.67629265785219,3670001
shapes_296_1,26.211106601681248,127.67622828483583,3670002
shapes_296_1,26.21096221729846,127.6766359806061,3670003
shapes_296_1,26.210865960943767,127.6768720149994,3670004
shapes_296_1,26.21066382233974,127.6770865917206,3670005
shapes_296_1,26.210461683384654,127.67752647399904,3670006
shapes_296_1,26.21038467797611,127.67786979675294,3670007
shapes_296_1,26.210461683384654,127.67847061157228,3670008
shapes_296_1,26.210577191401978,127.67895340919496,3670009
shapes_296_1,26.210625319708697,127.67917871475221,3670010
shapes_296_1,26.210586817064932,127.67923235893251,3680001
shapes_296_1,26.21057,127.67927,3680002
shapes_296_1,26.2107,127.68005,3680003
shapes_296_1,26.21081,127.68068,3680004
shapes_296_1,26.21081,127.68106,3680005
shapes_296_1,26.21081,127.6813,3680006
shapes_296_1,26.21081,127.6813,3690001
shapes_296_1,26.21081,127.68163,3690002
shapes_296_1,26.2108,127.68226,3690003
shapes_296_1,26.21078,127.68286,3690004
shapes_296_1,26.21078,127.68313,3690005
shapes_296_1,26.21076,127.68399,3690006
shapes_296_1,26.21076,127.68416,3690007
shapes_296_1,26.21076,127.68427,3690008
shapes_296_1,26.21076,127.68415,3700001
shapes_296_1,26.21076,127.68416,3700002
shapes_296_1,26.21075,127.68438,3700003
shapes_296_1,26.21075,127.68448,3700004
shapes_296_1,26.21075,127.68459,3700005
shapes_296_1,26.21075,127.68488,3700006
shapes_296_1,26.21075,127.68499,3700007
shapes_296_1,26.21075,127.68514,3700008
shapes_296_1,26.21079,127.68538,3700009
shapes_296_1,26.21086,127.68561,3700010
shapes_296_1,26.21093,127.68582,3700011
shapes_296_1,26.21115,127.68685,3700012
shapes_296_1,26.21136,127.6877,3700013
shapes_296_1,26.21143,127.68799,3700014
shapes_296_1,26.21144,127.688,3700015
shapes_296_1,26.21144,127.688,3710001
shapes_296_1,26.21145,127.68808,3710002
shapes_296_1,26.21146,127.6881,3710003
shapes_296_1,26.21149,127.68824,3710004
shapes_296_1,26.21136,127.68836,3710005
shapes_296_1,26.21128,127.68843,3710006
shapes_296_1,26.21122,127.68848,3710007
shapes_296_1,26.21086,127.68867,3710008
shapes_296_1,26.21024,127.68906,3710009
shapes_296_1,26.2096,127.68945,3710010
shapes_296_1,26.20934,127.6896,3710011
shapes_296_1,26.20866,127.69003,3710012
shapes_296_1,26.20859,127.69009,3710013
shapes_296_1,26.20855,127.69013,3710014
shapes_296_1,26.20849,127.69023,3710015
shapes_296_1,26.20844,127.69035,3710016
shapes_296_1,26.20836,127.69051,3710017
shapes_296_1,26.20828,127.69072,3710018
shapes_296_1,26.20816,127.69098,3710019
shapes_296_1,26.208,127.69136,3710020
shapes_296_1,26.20796,127.69147,3710021
shapes_296_1,26.20718,127.69108,3710022
shapes_296_1,26.20718,127.69108,3740001
shapes_296_1,26.20691,127.69095,3740002
shapes_296_1,26.20512,127.69004,3740003
shapes_296_1,26.20474,127.68983,3740004
shapes_296_1,26.20466,127.68979,3740005
shapes_296_1,26.20441,127.68963,3740006
shapes_296_1,26.20441,127.68963,3750001
shapes_296_1,26.20385,127.68929,3750002
shapes_296_1,26.20326,127.68883,3750003
shapes_296_1,26.20304,127.68866,3750004
shapes_296_1,26.20285,127.68851,3750005
shapes_296_1,26.20285,127.68851,3760001
shapes_296_1,26.20285,127.68851,3760002
shapes_296_1,26.20264,127.68826,3760003
shapes_296_1,26.20261,127.68823,3760004
shapes_296_1,26.20255,127.68816,3760005
shapes_296_1,26.2024,127.68791,3760006
shapes_296_1,26.20228,127.68769,3760007
shapes_296_1,26.20218,127.68745,3760008
shapes_296_1,26.20205,127.68712,3760009
shapes_296_1,26.20203,127.68704,3760010
shapes_296_1,26.20199,127.68692,3760011
shapes_296_1,26.20188,127.68655,3760012
shapes_296_1,26.20183,127.68634,3760013
shapes_296_1,26.20175,127.68608,3760014
shapes_296_1,26.20172,127.6859,3760015
shapes_296_1,26.2017,127.68575,3760016
shapes_296_1,26.20168,127.68557,3760017
shapes_296_1,26.20165,127.68522,3760018
shapes_296_1,26.20166,127.68503,3760019
shapes_296_1,26.20166,127.68477,3760020
shapes_296_1,26.20125,127.68497,3760021
shapes_296_1,26.20065,127.68535,3760022
shapes_296_1,26.20065,127.68535,3770001
shapes_296_1,26.20045,127.68548,3770002
shapes_296_1,26.2002,127.68565,3770003
shapes_296_1,26.19989,127.68599,3770004
shapes_296_1,26.19981,127.68615,3770005
shapes_296_1,26.19974,127.68634,3770006
shapes_296_1,26.19967,127.68659,3770007
shapes_296_1,26.19956,127.68688,3770008
shapes_296_1,26.19947,127.68707,3770009
shapes_296_1,26.19936,127.68726,3770010
shapes_296_1,26.19924,127.68742,3770011
shapes_296_1,26.19924,127.68742,3780001
shapes_296_1,26.1989,127.68787,3780002
shapes_296_1,26.19785,127.68914,3780003
shapes_296_1,26.19705,127.69019,3780004
shapes_296_1,26.19683,127.69051,3780005
shapes_296_1,26.19683,127.69051,3790001
shapes_296_1,26.19652,127.69095,3790002
shapes_296_1,26.1961,127.69157,3790003
shapes_296_1,26.19601,127.69174,3790004
shapes_296_1,26.19587,127.69202,3790005
shapes_296_1,26.19579,127.69225,3790006
shapes_296_1,26.19577,127.69239,3790007
shapes_296_1,26.19572,127.69261,3790008
shapes_296_1,26.19568,127.69287,3790009
shapes_296_1,26.19565,127.69324,3790010
shapes_296_1,26.19565,127.69373,3790011
shapes_296_1,26.19572,127.6943,3790012
shapes_296_1,26.19582,127.69458,3790013
shapes_296_1,26.19582,127.69458,3800001
shapes_296_1,26.1959,127.69481,3800002
shapes_296_1,26.19598,127.69502,3800003
shapes_296_1,26.19616,127.69548,3800004
shapes_296_1,26.19624,127.69573,3800005
shapes_296_1,26.19631,127.69596,3800006
shapes_296_1,26.19642,127.69637,3800007
shapes_296_1,26.19652,127.69676,3800008
shapes_296_1,26.19654,127.69697,3800009
shapes_296_1,26.19654,127.69725,3800010
shapes_296_1,26.19652,127.69756,3800011
shapes_296_1,26.19641,127.69793,3800012
shapes_296_1,26.19628,127.69867,3800013
shapes_296_1,26.19601,127.69987,3800014
shapes_296_1,26.196,127.69992,3800015
shapes_296_1,26.19594,127.70021,3800016
shapes_296_1,26.1957,127.70126,3800017
shapes_296_1,26.19578,127.70153,3800018
shapes_296_1,26.19576,127.7017,3800019
shapes_296_1,26.19576,127.7017,3810001
shapes_296_1,26.19569,127.70236,3810002
shapes_296_1,26.19566,127.70235,3810003
shapes_296_1,26.19559,127.70232,3810004
shapes_296_1,26.19557,127.70298,3810005
shapes_296_1,26.19558,127.70308,3810006
shapes_296_1,26.19559,127.70345,3810007
shapes_296_1,26.19561,127.70365,3810008
shapes_296_1,26.19567,127.70392,3810009
